ID,Lon,Lat,Province,Cruise,Station,Depth [m],Bot. Depth [m],Pres [dbar],Salinity [psu],Fluorometer [V],Transmission [proz],pot.Temperature [┬░C],Sigma [kg m-3],Bac_all/ml,Bacterial Biomass Production per hour_[ng C/l/h],Bacterial Biomass Production per day_[microg C/l/d],Bacterial generation time (days)_[days],Glucose turnover rate _[per day],Glucose turnover time_[days],Amino acid turnover rate _[per day],Amino acid turnover time_[days],Chl a_mean chl a [microg/L],Dissolved Inorganic Nutrients_NO X ( microM),NO2 ( microM ),NO3 (microM ),PO4 ( microM ),Si  ( microM ),HNA/ml,LNA/ml,Bac_size [microm],HNA_size [microm],LNA_size [microm],Bac_SSC,HNA_SSC,LNA_SSC,Prokaryotes/ml,Picoplankton/ml,Nanoplankton/ml,Microplankton/ml,Eukaryotes/ml,Prokaryotes rel.microm,Pico rel.microm,Nano rel.microm,Micro rel.microm,Eukaryotes rel.microm,Prokaryotes SSC,Pico SSC,Nano SSC,Micro  SSC,Eukaryotes SSC,Syn/ml,Proc/ml,Syn_size [microm],Proc_size [microm],Syn SSC,Proc SSC,TPN[microg/l],POC [microg/l],Growth rate,DNA_div,DNA_ENS,RNA_div,RNA_ENS,MLD
311_150,-31.8615,-15.5217,SATL,PS79,311,150,4705.0,150.0,36.9939,0.158,100.03,23.1615,1025.3996,199692.307692308,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.280379344276,265097584514395.0,85630.7692307692,112750.0,0.4879051241,0.4891160729,0.4869986669,1847.84,1951.01,1771.02,15182.1428571429,1408.92857142857,219.64285714285703,0.0,1623.21428571429,0.497696716333,0.9871814788200002,4.62039365254,0.0,1.99368300126,5830.95,32801.74,416792.39,0.0,84674.61,117.857142857143,67435.71428571429,0.5499009245,0.49420723850000003,3683.32,4063.98,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,70.0
311_200,-31.8615,-15.5217,SATL,PS79,311,200,4705.0,200.0,36.3143,0.08,100.45,19.6899,1025.8467,163815.384615385,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,72726.92307692309,89946.15384615381,0.4900787225,0.4915931309,0.4888326857,1953.6,2054.11,1875.81,3867.85714285714,385.71428571428595,64.28571428571429,0.0,450.0,0.5026682491300001,1.8627721220599998,3.4336146321,0.0,2.0546426757,7126.93,61684.15,129467.42,0.0,71015.26,198.214285714286,7333.928571428571,1.8177127337799999,0.5014484728999999,3683.32,4063.98,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,70.0
312_0,-29.7515,-11.8977,SATL,PS79,312,0,5495.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,669180.769230769,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,343157.692307692,321200.0,0.4828149389,0.48360524450000003,0.4819029605,1907.9,1994.6,1784.63,26.785714285714302,262.5,235.714285714286,0.0,600.0,0.5152855903,2.33108126094,6.55655634202,0.0,4.0304577161,7326.2,50949.59,267266.77,0.0,132436.32,626.785714285714,0.0,0.8796098056999999,0.0,15830.01,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,74.0
312_2,-29.7515,-11.8977,SATL,PS79,312,2,5495.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,655473.076923077,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,320565.384615385,331734.615384615,0.4825850093,0.4834137569,0.4817870153,1891.55,1978.83,1808.14,48.21428571428571,342.857142857143,262.5,0.0,701.785714285714,0.486251512584,2.17578356518,5.882584403380001,0.0,3.62034730182,5614.22,29308.47,369330.94,0.0,155781.79,460.71428571428595,0.0,0.8146028356999999,0.0,10007.64,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,74.0
312_20,-29.7515,-11.8977,SATL,PS79,312,20,5495.0,20.0,37.0136,0.09699999999999999,99.87,27.2696,1024.1483,626323.076923077,163.039335933733,3.91294406240959,2.01256906681268,0.0103612572985042,19.6582074105142,0.0572356890770425,17.4716163310962,0.0569976108335283,413270215916102.0,0.04,0.0013270215916102,0.25,243036054816046.0,312019.23076923104,310623.076923077,0.48350493409999995,0.4844974085,0.4825053389,1887.15,1985.75,1839.22,53.571428571428605,337.5,332.142857142857,0.0,755.3571428571429,0.49504065944,2.47748599838,6.25913245242,0.0,4.14688203914,6192.5,38010.7,183269.61,0.0,100508.76,482.142857142857,0.0,0.6371133869,0.0,10007.64,0.0,0.00564705184660852,0.0298102189600468,0.344409139537103,1.66185088578359,5.26905424229709,1.27857710801347,3.591525734916318,74.0
312_40,-29.7515,-11.8977,SATL,PS79,312,40,5495.0,40.0,37.0706,0.085,99.87,27.1734,1024.2224,503994.65097081795,138.356664475935,-947909394965.359,5.91644011407846,2391086255822.53,10.1395067125571,0.0874220731931785,11.4387586964482,0.28059053003224893,337148549773122.0,0.163599045676303,9.62714548377963,1.20442903463353,437969666719330.0,261118.270406782,239233.140235378,0.486566314131668,0.487666844607476,0.4852093781888279,1968.15060745996,2066.72170634097,1885.2465823056302,2682.0419347149,1934.5128281285397,595.250278559986,1.97789320506942,2594.0006702229502,0.504136514770156,1.5840163167758,3.9897494586945297,4.597213643319179,2.37241439557948,7515.13154304442,80355.38056470611,276115.65049685,574959.353323977,133894.92646087598,20706.4287303756,0.0,0.549808413270798,0.0,4646.94871001764,0.0,7434484151559.78,-3125151466596.69,0.379541337913091,,,,,74.0
312_60,-29.7515,-11.8977,SATL,PS79,312,60,5495.0,60.0,37.0682,0.069,99.87,27.1208,1024.2376,603561.538461539,138.970571008916,3.3352937042139796,2.16744370924601,0.0176926884555686,50.425046819277604,0.0464351736997527,21.5353991451813,0.0594238352632463,277967266382609.0,0.05,12.6621560696246,0.16,12431936176849.0,302457.692307692,296661.53846153803,0.4833979157,0.4842031853,0.48253903369999995,1897.32,2011.02,1782.44,42.8571428571429,267.857142857143,305.357142857143,0.0,680.357142857143,0.484948025168,2.1095428699000003,5.748226616980001,0.0,3.87970206246,4463.62,30524.98,199461.58,0.0,108014.26,841.071428571429,0.0,0.6831896584999999,0.0,8624.99,0.0,0.00528880348429084,0.0262998490408063,0.319799392068674,2.14143178971173,8.51161575241419,1.7308994268403401,5.645729546190879,74.0
312_100,-29.7515,-11.8977,SATL,PS79,312,100,5495.0,100.0,37.1049,0.13,99.77,24.4061,1025.1138,632203.846153846,214.716390037017,5.153193360888401,1.50743637409614,0.0312146903090316,12.270457757318802,0.0862376657570204,11.595861172977,0.153113424780048,292044292182275.0,0.03,11.9402399523738,0.25,112832742528113.0,340196.153846154,286507.692307692,0.4832922389,0.4840964765,0.4823367617,1933.06,2073.58,1765.99,107.142857142857,348.21428571428595,578.571428571429,0.0,953.571428571429,0.4983158935,1.71469700426,4.25560296038,0.0,3.3206075408999998,4503.05,55942.85,96894.39,0.0,81731.84,1628.57142857143,0.0,0.5010459929,0.0,8624.99,0.0,0.0053036087192595,0.0427055069059134,0.459818531959969,,,,,74.0
312_140,-29.7515,-11.8977,SATL,PS79,312,140,5495.0,140.0,36.6743,0.23600000000000002,99.96,21.6102,1025.6002,315953.846153846,167.021300719089,4.00851121725813,0.8028639814712879,0.00677035224198289,-73340047346787.9,-115761580869043.0,-92564184050407.3,0.179801893506945,685434430694295.0,0.16,0.5254344306942951,0.4,744813790941429.0,114230.769230769,199015.384615385,0.48285967609999997,0.48390323450000006,0.48223118810000004,1838.11,1936.04,1782.76,17791.0714285714,2410.71428571429,214.285714285714,0.0,2614.28571428571,0.497578011033,1.033533369531,3.73661733374,0.0,1.7934654225400002,6980.86,25908.96,95675.85,0.0,31345.04,23996.9127366326,60337.5,0.47471527179249706,0.49150861009999997,4523.98487813306,4933.46,0.0046689179725945,0.0211547602713108,0.8633432269432719,,,,,74.0
312_200,-29.7515,-11.8977,SATL,PS79,312,200,5495.0,200.0,35.7506,0.13,100.43,16.4639,1026.2175,162376.923076923,76.8076763041955,1.8433842313006898,0.9468938555819241,0.00562949178131727,146.036408353438,0.0127916003105068,78.1763013013013,0.0461729172240173,828293926575354.0,0.08,8.202939265753539,-9.27969073039944,250783326114856.0,79411.5384615385,81653.8461538461,0.4832864081,0.48461753329999996,0.48199424090000004,1961.31,2067.98,1861.03,5576.78571428571,466.071428571429,53.571428571428605,0.0,551.785714285714,0.501215451091,1.7350516553400002,3.4964586919,0.0,1.85978118818,8017.82,36579.8,147453.8,0.0,45422.52,21434.6563653657,9305.35714285715,0.533189307777887,0.5034826481,4619.73518753513,4933.46,0.00262313074199483,0.0127133912220597,0.7320220492232091,,,,,74.0
313_2,-27.9913,-8.2113,SATL,PS79,313,2,5611.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.134705954278,818950.0,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410206.0,140823109886700.0,0.512850955314503,212175156619663.0,0.196544893096811,16.0361915442866,61.280379344276,265097584514395.0,409792.307692308,403826.92307692295,0.4831840853,0.48416825210000003,0.4821595157,1899.72,2010.48,1791.37,21.4285714285714,380.357142857143,267.857142857143,0.0,733.928571428571,0.494441197675,2.29393352078,5.4768536987,0.0,3.4698864303400003,9312.0,54044.07,342615.34,0.0,152166.18,862.5,0.0,0.5099459092999999,0.0,5089.91,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,75.0
313_20,-27.9913,-8.2113,SATL,PS79,313,20,5611.0,20.0,36.2853,0.069,99.66,28.0118,1023.3577,788023.076923077,276.084199490671,6.626020787776099,1.42034829558391,0.0172309269576394,58.03518304374471,0.0655673827658784,15.251485690235699,0.0874840539561768,337746429698704.0,0.16344143084079998,9.59648423753337,0.917022221118373,438796696737768.0,399934.615384615,382165.384615385,0.48286597130000003,0.48374090090000005,0.48183082369999997,1903.29,2025.81,1775.58,42.8571428571429,498.21428571428595,332.142857142857,5.35714285714286,964.285714285714,0.48652732176799995,2.32558924414,6.438761764419999,33.069803935100005,3.72925239706,6923.62,40911.63,171134.69,1475427.0,83288.45,1194.64285714286,0.0,0.5482796009,0.0,5089.91,0.0,0.00570239243097603,0.0338246979564428,0.48801211837621206,1.73152573474348,5.649266618757278,0.903782323976662,2.468923742689689,75.0
313_60,-27.9913,-8.2113,SATL,PS79,313,60,5611.0,60.0,36.5545,0.099,99.27,27.8627,1023.6092,805242.307692308,157.426225858087,3.77822942059409,2.58282849795384,0.0276504111649009,36.1658274821385,0.0517916094170878,19.3081468456948,0.18266670466049698,337746429698706.0,0.16344143084079998,9.596484237533259,0.917022221117364,438796696737771.0,446430.76923076896,353142.307692308,0.48286483609999997,0.48376195369999997,0.4817030621,1958.06,2087.04,1791.2,42.8571428571429,316.071428571429,460.71428571428595,0.0,803.571428571429,0.492162572025,1.85566279814,5.07635395066,0.0,3.7421247588999997,7924.88,37527.12,121500.93,0.0,85642.02,2041.07142857143,0.0,0.7550851253,0.0,11336.42,0.0,0.00634045363403857,0.0390629608929157,0.268367482048873,,,,,75.0
313_90,-27.9913,-8.2113,SATL,PS79,313,90,5611.0,90.0,36.9698,0.13,99.5,25.5273,1024.6681,566373.076923077,375.63724224257993,9.01529381382192,0.835496653810343,0.0362827346505285,27.561318341406604,0.0885711581335704,11.290357053838502,0.325916593970499,337746429698708.0,0.16344143084079998,9.5964842375332,0.9170222211167809,438796696737773.0,293234.615384615,264761.53846153803,0.48343955689999996,0.48443254729999996,0.48231147770000005,1955.47,2117.09,1775.45,80.3571428571429,353.571428571429,675.0,0.0,1007.14285714286,0.508931605257,1.0353048654950001,3.67201417878,0.0,2.99556367314,9040.0,50536.7,102838.82,0.0,85998.18,1119.64285714286,0.0,0.5109619133,0.0,11336.42,0.0,0.00615228991955519,0.0368502483516932,0.829622928349021,,,,,75.0
313_120,-27.9913,-8.2113,SATL,PS79,313,120,5611.0,120.0,36.8825,0.145,99.84,23.1944,1025.3054,338546.153846154,160.337833278315,3.8481079986795597,0.936615304251235,0.0109927244387289,90.9692593109004,0.0503787095864426,19.8496549079755,0.20106681747018101,337746429698701.0,0.163441430840801,9.596484237533561,0.9170222211201992,438796696737763.0,127050.0,208873.076923077,0.48312061729999994,0.4843510709,0.4823688569,1847.37,1961.12,1781.93,21310.7142857143,2191.0714285714303,214.285714285714,0.0,2426.78571428571,0.49846757822899995,1.02884858745,3.8220107761400004,0.0,1.8281123391799998,7336.51,23642.56,140188.72,0.0,34500.31,364.28571428571405,59378.5714285714,0.5967438689,0.4946194193,4600.74,5654.95,0.00392808520700783,0.0197788419947028,0.740055364687931,,,,,75.0
313_200,-27.9913,-8.2113,SATL,PS79,313,200,5611.0,200.0,35.6118,0.091,100.4,15.3051,1026.376,154000.0,62.45996191886599,1.4990390860527802,1.08713148412126,0.00423186170877446,236.302617811582,0.009735762895539509,102.71408730158701,0.0357102909524797,337746429698675.0,0.16344143084080803,9.59648423753489,0.917022221132626,438796696737727.0,74503.8461538461,78438.4615384615,0.4837171133,0.48474281810000003,0.4827091589,1870.67,1937.95,1811.64,4183.928571428571,294.642857142857,53.571428571428605,0.0,375.0,0.502189402272,1.77387600146,3.4915383927,0.0,1.9765882818599998,7912.14,41998.55,118686.5,0.0,50468.3,20726.392026176,6808.928571428571,0.5493528247941311,0.5167573673,4646.20269109034,5654.95,0.00635019841138274,0.0352087727561593,0.637592775744347,,,,,75.0
314_0,-26.639,-5.0972,WTRA,PS79,314,0,5669.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.134705954278,934788.4615384609,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410206.0,140823109886700.0,0.512850955314503,212175156619663.0,0.196544893096811,16.0361915442866,61.280379344276,265097584514395.0,484126.92307692295,442200.0,0.48406314289999997,0.4852150097,0.4827448661,1919.21,2046.38,1781.58,53.571428571428605,798.214285714286,503.571428571429,0.0,1387.5,0.50322306738,1.83573859542,4.0764987777399995,0.0,2.6737918769799998,7503.3,24465.76,74510.41,0.0,43331.81,4591.071428571429,0.0,0.5330038336999999,0.0,3215.33,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,59.0
314_2,-26.639,-5.0972,WTRA,PS79,314,2,5669.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.134705954278,945915.384615384,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410206.0,140823109886700.0,0.512850955314503,212175156619663.0,0.196544893096811,16.0361915442866,61.280379344276,265097584514395.0,481715.384615385,456584.615384615,0.4927885481,0.4939777733,0.4915169693,1925.89,2040.46,1804.44,91.07142857142858,701.785714285714,503.571428571429,0.0,1285.71428571429,0.49347204631700003,1.8323013379,4.6726428825,0.0,2.96175446286,6443.0,31677.12,227370.01,0.0,107510.65,3964.2857142857106,0.0,0.5102641265,0.0,3215.33,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,59.0
314_20,-26.639,-5.0972,WTRA,PS79,314,20,5669.0,20.0,35.9692,0.069,99.58,28.0106,1023.1202,934957.692307692,312.490659477971,7.49977582747131,1.5633953041671398,0.0225034725866295,44.4375860725671,0.0841633521931544,11.881656017039402,0.148447608569052,337746429698706.0,0.16344143084079998,9.59648423753328,0.9170222211175271,438796696737771.0,465384.615384615,462719.23076923104,0.4917029357,0.4928580533,0.49051587770000005,1927.9,2026.65,1827.03,114.248704663212,647.40932642487,576.683937823834,0.0,1294.81865284974,0.506205512237,1.8489255575799999,4.5273516455000005,0.0,3.07027118442,7471.05,36182.06,115081.67,0.0,70824.46,3617.87564766839,0.0,0.5063872637,0.0,3274.95,0.0,0.00644198199734092,0.0309616596251726,0.443360152555404,1.6828532404582301,5.380887053731427,0.7999893078814359,2.225517132872204,59.0
314_40,-26.639,-5.0972,WTRA,PS79,314,40,5669.0,40.0,35.9688,0.08,99.59,28.0001,1023.1234,922815.384615384,312.81452594717996,7.50754862273232,1.5396324838883,0.0509793496848435,19.6157857285753,0.13169010139488,7.593585162497869,0.15441985331912697,337746429698709.0,0.163441430840799,9.59648423753311,0.917022221115985,438796696737775.0,463269.23076923104,452988.461538462,0.4873725089,0.48841307450000004,0.4862743061,1921.47,2034.37,1805.0,48.21428571428571,583.928571428571,503.571428571429,0.0,1151.78571428571,0.500009302021,1.8749697326199999,4.37345678494,0.0,2.97791363022,7108.89,24327.43,92847.34,0.0,54247.96,4017.85714285714,0.0,0.5093106617000001,0.0,3274.95,0.0,0.006002002628520129,0.0305336833745241,0.450203011311778,,,,,59.0
314_60,-26.639,-5.0972,WTRA,PS79,314,60,5669.0,60.0,35.9758,0.099,99.55,27.9795,1023.1354,885373.076923077,357.75099854992004,8.58602396519807,1.31090660224789,0.0406431539112129,24.604389762284498,0.121382555599126,8.23841609747092,0.299993319102205,337746429698708.0,0.163441430840799,9.59648423753316,0.917022221116405,438796696737774.0,431369.23076923104,445330.76923076896,0.4860438605,0.4870083161,0.4850850809,1921.95,2050.16,1799.24,123.214285714286,658.928571428571,728.571428571429,0.0,1403.57142857143,0.50223987783,0.9945980311310001,3.9768835747000004,0.0,2.83731877834,6852.57,24422.81,107893.06,0.0,67906.73,3160.7142857142894,0.0,0.5088399149,0.0,3277.67,0.0,0.00720771308988333,0.0329568450152874,0.5287540541571489,2.03737870935731,7.670476275599145,0.6008318573282789,1.8236351738833674,59.0
314_7580,-26.639,-5.0972,WTRA,PS79,314,7580,5669.0,80.0,36.5386,0.155,99.3,25.7329,1024.2782,504069.77415035,306.863479575466,7.36472350981118,0.9800121464988301,0.0257378119926165,38.8533415461607,0.0851492913562265,11.7440789473684,0.370167194915586,337472658448341.0,0.163513603209774,9.610524126419712,1.04862677804086,438417996880911.0,261095.721911533,239330.25933042,0.486565437386494,0.48766613110369506,0.485208835023684,1968.03057016816,2066.61374148974,1885.1519030004001,2684.79348848238,1935.66062880335,594.863397451335,1.97624367999082,2594.83332253072,0.504142569868427,1.58422569987156,3.98909560620781,4.593827006084361,2.3716090981054,7515.8174350788,80354.6743139695,276161.447389577,574930.1449432761,133874.19234739902,20717.2507651661,0.0,0.549561440306317,0.0,4646.54429569315,0.0,7157463295311.59,-3491831663725.97,0.707284275032986,,,,,59.0
314_95,-26.639,-5.0972,WTRA,PS79,314,95,5669.0,95.0,36.3095,0.252,99.24,23.1283,1024.8899,683438.461538461,123.312158151302,2.95949179563125,1.68666987008105,0.00990837310088096,100.92474211645201,0.0536216458461711,18.6491851232762,0.27947938275298806,337746429698700.0,0.163441430840802,9.596484237533598,0.9170222211205471,438796696737762.0,283800.0,394900.0,0.4915100033,0.4927322525,0.4906333193,1864.09,1937.87,1811.08,12482.1428571429,7114.28571428572,589.285714285714,0.0,7735.714285714291,0.503484064207,0.9300092387369999,3.63887691826,0.0,1.68582012934,7290.26,19881.43,104799.75,0.0,26219.46,889.285714285714,64698.2142857143,0.5507717261,0.4972066949,3277.67,5035.73,0.00711395614780486,0.0336702809482813,0.410956045907571,,,,,59.0
314_200,-26.639,-5.0972,WTRA,PS79,314,200,5669.0,200.0,35.1017,0.069,100.45,11.437999999999999,1026.7743,162842.307692308,61.008346137233104,1.4642003072936,1.30202543734376,0.007444114505843209,134.334311920519,0.0937314436166041,10.6687783887162,0.00250087748909391,337746429698698.0,0.163441430840802,9.596484237533721,0.917022221121655,438796696737759.0,92950.0,68834.6153846154,0.48498853729999997,0.4861320449,0.48339079490000003,1972.84,2062.28,1856.25,160.714285714286,80.3571428571429,10.7142857142857,0.0,96.42857142857142,0.505064702693,1.64888981826,3.0523601851,0.0,1.7783465010599997,8089.03,154608.8,348337.5,0.0,167865.11,20726.3920261768,0.0,0.549352824794113,0.0,4646.2026910903105,0.0,0.00288279179949313,0.017113524377346003,0.5323607056203321,,,,,59.0
314_500,-26.639,-5.0972,WTRA,PS79,314,500,5669.0,500.0,34.6335,0.069,100.6,7.1843,1027.1043,121592.30769230801,17.3559210422224,132929227026232.0,3.4090836004008103,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,65069.2307692308,56311.5384615385,0.48576171170000004,0.48696528170000003,0.48441969890000003,1903.26,2989.86,1820.75,64.28571428571429,69.64285714285711,37.5,0.0,101.785714285714,0.494258856012,1.7476817375799998,2.94298194426,0.0,2.17474757346,9187.92,213882.85,309658.71,0.0,255793.68,155.357142857143,0.0,0.8739768401000001,0.0,5583.33,0.0,114251237378765.0,138263438044401.0,0.20332360886616302,,,,,59.0
